"Start time: 2024-12-02 17:20:19"
"Start due to power on record",
"Device ID: "
"Sample rate per sec.: 1.000000"
"UTC Time","200psi 5v           "," 5psi 5v"," O2 electrochemical"," O2 ZrO2"," Mass Flow 5v","O2 Paramagnetic"
"Time Stamp","Volt","Volt","Volt","Volt","Volt","Volt"
45628.74317129629,2.3940,0.6135,-0.0011,1.9011,0.2519,-0.0003
45628.74318287037,2.3937,0.6081,-0.0011,1.8995,0.2412,-0.0003
45628.74319444444,2.3928,0.6044,-0.0008,1.8980,0.2330,-0.0003
45628.74320601852,2.3919,0.6013,-0.0011,1.8980,0.2275,-0.0003
45628.74321759259,2.3916,0.5992,-0.0011,1.8980,0.2229,-0.0003
45628.74322916666,2.3910,0.5974,-0.0008,1.8968,0.2190,-0.0003
45628.74324074074,2.3904,0.5952,-0.0011,1.8950,0.2159,-0.0003
45628.74325231481,2.3901,0.5943,-0.0011,1.8950,0.2129,-0.0003
45628.74326388889,2.3895,0.5928,-0.0008,1.8950,0.2104,-0.0003
45628.74327546296,2.3888,0.5919,-0.0011,1.8934,0.2080,-0.0003
45628.74328703703,2.3882,0.5910,-0.0011,1.8919,0.2055,-0.0003
45628.74329861111,2.3876,0.5897,-0.0008,1.8919,0.2034,-0.0003
45628.74331018519,2.3867,0.5885,-0.0011,1.8919,0.2016,-0.0003
45628.74332175926,2.3861,0.5876,-0.0011,1.8919,0.1994,-0.0003
45628.74333333333,2.3852,0.5870,-0.0008,1.8919,0.1976,-0.0003
45628.74334490740,2.3852,0.5861,-0.0008,1.8892,0.1961,-0.0003
45628.74335648148,2.3846,0.5852,-0.0008,1.8889,0.1939,-0.0003
45628.74336805556,2.3837,0.5846,-0.0011,1.8892,0.1924,-0.0003
45628.74337962962,2.3830,0.5836,-0.0011,1.8892,0.1909,-0.0003
45628.74339120370,2.3824,0.5830,-0.0011,1.8889,0.1897,-0.0003
45628.74340277778,2.3815,0.5821,-0.0008,1.8892,0.1881,-0.0003
45628.74341435185,2.3809,0.5815,-0.0011,1.8892,0.1863,-0.0003
45628.74342592592,2.3800,0.5809,-0.0008,1.8889,0.1851,-0.0003
45628.74343749999,2.3794,0.5800,-0.0011,1.8876,0.1836,-0.0003
45628.74344907407,2.3788,0.5797,-0.0008,1.8858,0.1823,-0.0003
45628.74346064815,2.3779,0.5791,-0.0011,1.8858,0.1805,-0.0003
45628.74347222222,2.3776,0.5785,-0.0008,1.8858,0.1793,-0.0003
45628.74348379629,2.3769,0.5778,-0.0008,1.8858,0.1781,-0.0003
45628.74349537037,2.3763,0.5772,-0.0011,1.8858,0.1768,-0.0003
45628.74350694444,2.3754,0.5766,-0.0008,1.8858,0.1756,-0.0003
45628.74351851852,2.3748,0.5754,-0.0011,1.8846,0.1741,-0.0003
45628.74353009259,2.3739,0.5751,-0.0008,1.8831,0.1732,-0.0003
45628.74354166666,2.3733,0.5745,-0.0008,1.8831,0.1720,-0.0003
45628.74355324074,2.3727,0.5739,-0.0008,1.8831,0.1710,-0.0003
45628.74356481481,2.3715,0.5733,-0.0011,1.8831,0.1698,-0.0003
45628.74357638889,2.3711,0.5730,-0.0011,1.8831,0.1686,-0.0003
45628.74358796296,2.3705,0.5723,-0.0008,1.8831,0.1674,-0.0003
45628.74359953703,2.3696,0.5720,-0.0008,1.8818,0.1665,-0.0003
45628.74361111111,2.3690,0.5717,-0.0011,1.8828,0.1653,-0.0003
45628.74362268519,2.3684,0.5711,-0.0011,1.8831,0.1646,-0.0003
45628.74363425926,2.3681,0.5708,-0.0008,1.8831,0.1634,-0.0003
45628.74364583333,2.3669,0.5702,-0.0008,1.8831,0.1625,-0.0003
45628.74365740740,2.3663,0.5696,-0.0011,1.8831,0.1613,-0.0003
45628.74366898148,2.3660,0.5693,-0.0011,1.8831,0.1604,-0.0003
45628.74368055556,2.3650,0.5687,-0.0008,1.8831,0.1595,-0.0003
45628.74369212962,2.3647,0.5681,-0.0008,1.8831,0.1585,-0.0003
45628.74370370370,2.3635,0.5678,-0.0008,1.8831,0.1576,-0.0003
45628.74371527778,2.3629,0.5675,-0.0008,1.8800,0.1570,-0.0003
45628.74372685185,2.3623,0.5669,-0.0008,1.8797,0.1561,-0.0003
45628.74373842592,2.3614,0.5666,-0.0011,1.8797,0.1549,-0.0003
45628.74374999999,2.3602,0.5662,-0.0008,1.8797,0.1543,-0.0003
45628.74376157407,2.3596,0.5656,-0.0011,1.8797,0.1533,-0.0003
45628.74377314815,2.3586,0.5653,-0.0011,1.8797,0.1527,-0.0003
45628.74378472222,2.3580,0.5650,-0.0011,1.8797,0.1518,-0.0003
45628.74379629629,2.3577,0.5647,-0.0011,1.8797,0.1512,-0.0003
45628.74380787037,2.3571,0.5644,-0.0011,1.8797,0.1503,-0.0003
45628.74381944444,2.3565,0.5641,-0.0008,1.8797,0.1497,-0.0003
45628.74383101852,2.3559,0.5638,-0.0008,1.8797,0.1491,-0.0003
45628.74384259259,2.3553,0.5635,-0.0008,1.8797,0.1482,-0.0003
45628.74385416666,2.3541,0.5629,-0.0011,1.8797,0.1472,-0.0003
45628.74386574074,2.3534,0.5626,-0.0008,1.8797,0.1466,-0.0003
45628.74387731481,2.3528,0.5626,-0.0011,1.8797,0.1460,-0.0003
45628.74388888889,2.3522,0.5617,-0.0011,1.8797,0.1454,-0.0003
45628.74390046296,2.3516,0.5614,-0.0008,1.8797,0.1448,-0.0003
45628.74391203703,2.3510,0.5611,-0.0008,1.8797,0.1442,-0.0003
45628.74392361111,2.3504,0.5608,-0.0008,1.8797,0.1436,-0.0003
45628.74393518518,2.3495,0.5604,-0.0008,1.8797,0.1427,-0.0003
45628.74394675926,2.3489,0.5601,-0.0011,1.8797,0.1418,-0.0003
45628.74395833333,2.3480,0.5598,-0.0008,1.8800,0.1411,-0.0003
45628.74396990740,2.3473,0.5595,-0.0008,1.8797,0.1408,-0.0003
45628.74398148148,2.3467,0.5592,-0.0008,1.8797,0.1402,-0.0003
45628.74399305556,2.3461,0.5592,-0.0011,1.8773,0.1396,-0.0003
45628.74400462963,2.3455,0.5589,-0.0011,1.8770,0.1390,-0.0003
45628.74401620370,2.3446,0.5586,-0.0008,1.8770,0.1384,-0.0003
45628.74402777777,2.3458,0.5586,-0.0008,1.8770,0.1387,-0.0003
45628.74403935185,2.3580,0.5629,-0.0011,1.8770,0.1482,-0.0003
45628.74405092592,2.3757,0.5720,-0.0011,1.8770,0.1698,-0.0003
45628.74406249999,2.3937,0.6032,-0.0011,1.8770,0.2504,-0.0003
45628.74407407407,2.4053,0.8525,-0.0011,1.8770,0.8134,-0.0003
45628.74408564815,2.4096,1.1531,-0.0008,1.8791,1.3847,-0.0003
45628.74409722222,2.4114,1.3786,-0.0011,1.8980,1.7958,-0.0003
45628.74410879629,2.4133,1.5544,-0.0008,1.9325,2.1077,-0.0003
45628.74412037037,2.4142,1.6932,-0.0008,1.9603,2.3494,-0.0003
45628.74413194444,2.4151,1.8040,-0.0008,1.9923,2.5395,-0.0003
45628.74414351852,2.4154,1.8931,-0.0008,2.0097,2.6939,0.0000
45628.74415509259,2.4157,1.9645,-0.0008,2.0283,2.8157,-0.0003
45628.74416666666,2.4160,2.0341,-0.0008,2.0439,2.9362,-0.0003
45628.74417824074,2.4163,2.0851,-0.0008,2.0613,3.0180,-0.0003
45628.74418981481,2.4166,2.1162,-0.0008,2.0744,3.0690,-0.0003
45628.74420138889,2.4169,2.1391,-0.0008,2.0860,3.1068,-0.0003
45628.74421296296,2.4166,2.1556,-0.0008,2.0942,3.1340,-0.0003
45628.74422453703,2.4169,2.1598,-0.0008,2.0991,3.1391,0.0000
45628.74423611111,2.4169,2.1592,-0.0011,2.1013,3.1382,-0.0003
45628.74424768518,2.4163,2.1528,-0.0008,2.1013,3.1272,-0.0003
45628.74425925926,2.4160,2.1418,-0.0011,2.1013,3.1086,0.0000
45628.74427083333,2.4160,2.1260,-0.0008,2.1040,3.0809,0.0000
45628.74428240740,2.4157,2.1043,-0.0008,2.1046,3.0433,-0.0003
45628.74429398148,2.4151,2.0787,-0.0008,2.1043,3.0009,-0.0003
45628.74430555556,2.4148,2.0509,-0.0008,2.1043,2.9512,-0.0003
45628.74431712963,2.4148,2.0173,-0.0008,2.1046,2.8932,0.0000
45628.74432870370,2.4145,1.9783,-0.0008,2.1046,2.8254,0.0000
45628.74434027777,2.4145,1.9359,-0.0008,2.1046,2.7516,-0.0003
45628.74435185185,2.4139,1.8901,-0.0008,2.1043,2.6710,-0.0003
45628.74436342593,2.4136,1.8425,-0.0008,2.1022,2.5865,-0.0003
45628.74437499999,2.4136,1.7943,-0.0008,2.0930,2.5023,0.0000
45628.74438657407,2.4123,1.7442,-0.0008,2.0839,2.4131,-0.0003
45628.74439814815,2.4120,1.6926,-0.0008,2.0781,2.3210,-0.0003
45628.74440972222,2.4117,1.6392,-0.0008,2.0707,2.2264,-0.0003
45628.74442129629,2.4114,1.5877,-0.0011,2.0649,2.1351,-0.0003
45628.74443287036,2.4111,1.5523,-0.0008,2.0552,2.0765,-0.0003
45628.74444444444,2.4108,1.5361,-0.0011,2.0482,2.0503,0.0000
45628.74445601852,2.4108,1.5318,-0.0008,2.0421,2.0445,-0.0003
45628.74446759259,2.4108,1.5346,-0.0011,2.0390,2.0500,0.0000
45628.74447916666,2.4111,1.5388,-0.0008,2.0384,2.0582,0.0000
45628.74449074074,2.4108,1.5455,-0.0008,2.0356,2.0704,-0.0003
45628.74450231481,2.4105,1.5532,-0.0011,2.0350,2.0839,-0.0003
45628.74451388889,2.4102,1.5617,-0.0011,2.0350,2.0994,-0.0003
45628.74452546296,2.4105,1.5703,-0.0008,2.0350,2.1150,-0.0003
45628.74453703703,2.4108,1.5797,-0.0011,2.0350,2.1324,-0.0003
45628.74454861111,2.4111,1.5907,-0.0011,2.0350,2.1525,0.0000
45628.74456018518,2.4111,1.6029,-0.0011,2.0350,2.1736,-0.0003
45628.74457175926,2.4108,1.6112,-0.0008,2.0350,2.1882,0.0000
45628.74458333333,2.4111,1.6215,-0.0008,2.0350,2.2065,-0.0003
45628.74459490740,2.4111,1.6301,-0.0008,2.0350,2.2218,-0.0003
45628.74460648148,2.4114,1.6374,-0.0008,2.0350,2.2349,0.0000
45628.74461805556,2.4114,1.6435,-0.0008,2.0350,2.2453,0.0000
45628.74462962963,2.4117,1.6502,-0.0008,2.0350,2.2575,0.0000
45628.74464120370,2.4114,1.6569,-0.0008,2.0350,2.2694,-0.0003
45628.74465277777,2.4117,1.6636,-0.0008,2.0350,2.2816,0.0000
45628.74466435185,2.4120,1.6704,-0.0008,2.0350,2.2935,-0.0003
45628.74467592593,2.4117,1.6771,-0.0008,2.0350,2.3051,-0.0003
45628.74468750000,2.4117,1.6832,-0.0008,2.0350,2.3161,-0.0003
45628.74469907407,2.4117,1.6884,-0.0011,2.0356,2.3249,0.0000
45628.74471064815,2.4117,1.6929,-0.0008,2.0381,2.3335,0.0000
45628.74472222222,2.4120,1.6978,-0.0008,2.0381,2.3420,0.0000
45628.74473379629,2.4123,1.7021,-0.0008,2.0381,2.3494,0.0000
45628.74474537036,2.4123,1.7058,-0.0008,2.0381,2.3561,0.0000
45628.74475694444,2.4120,1.7082,-0.0008,2.0381,2.3597,-0.0003
45628.74476851852,2.4126,1.7122,-0.0011,2.0405,2.3683,0.0000
45628.74478009259,2.4123,1.7170,-0.0011,2.0411,2.3756,-0.0003
45628.74479166666,2.4120,1.7192,-0.0011,2.0411,2.3796,0.0000
45628.74480324074,2.4123,1.7228,-0.0011,2.0411,2.3860,0.0000
45628.74481481481,2.4117,1.7256,-0.0008,2.0411,2.3909,-0.0003
45628.74482638889,2.4120,1.7271,-0.0008,2.0411,2.3942,-0.0003
45628.74483796296,2.4120,1.7293,-0.0008,2.0436,2.3979,-0.0003
45628.74484953703,2.4120,1.7314,-0.0008,2.0445,2.4015,0.0000
45628.74486111111,2.4123,1.7323,-0.0011,2.0445,2.4034,0.0000
45628.74487268518,2.4126,1.7335,-0.0008,2.0445,2.4055,-0.0003
45628.74488425926,2.4120,1.7375,-0.0008,2.0445,2.4128,-0.0003
45628.74489583333,2.4126,1.7393,-0.0008,2.0445,2.4159,0.0000
45628.74490740740,2.4123,1.7408,-0.0011,2.0466,2.4192,-0.0003
45628.74491898148,2.4126,1.7427,-0.0008,2.0472,2.4217,0.0000
45628.74493055555,2.4123,1.7442,-0.0008,2.0472,2.4238,-0.0003
45628.74494212963,2.4126,1.7442,-0.0008,2.0475,2.4241,-0.0003
45628.74495370370,2.4126,1.7463,-0.0008,2.0475,2.4287,-0.0003
45628.74496527777,2.4126,1.7491,-0.0008,2.0472,2.4324,-0.0003
45628.74497685185,2.4126,1.7497,-0.0008,2.0475,2.4339,-0.0003
45628.74498842593,2.4133,1.7515,-0.0008,2.0482,2.4369,-0.0003
45628.74500000000,2.4126,1.7515,-0.0008,2.0503,2.4366,0.0000
45628.74501157407,2.4123,1.7512,-0.0008,2.0503,2.4360,0.0000
45628.74502314815,2.4133,1.7518,-0.0011,2.0503,2.4379,-0.0003
45628.74503472222,2.4126,1.7524,-0.0011,2.0503,2.4391,0.0000
45628.74504629630,2.4126,1.7537,-0.0008,2.0509,2.4415,-0.0003
45628.74505787036,2.4126,1.7552,-0.0008,2.0503,2.4437,-0.0003
45628.74506944444,2.4123,1.7552,-0.0011,2.0503,2.4434,0.0000
45628.74508101852,2.4123,1.7558,-0.0011,2.0515,2.4446,-0.0003
45628.74509259259,2.4126,1.7558,-0.0008,2.0537,2.4440,0.0000
45628.74510416666,2.4123,1.7555,-0.0008,2.0533,2.4437,-0.0003
45628.74511574074,2.4126,1.7555,-0.0008,2.0537,2.4434,0.0000
45628.74512731481,2.4126,1.7546,-0.0008,2.0537,2.4424,-0.0003
45628.74513888889,2.4126,1.7552,-0.0011,2.0533,2.4430,0.0000
45628.74515046296,2.4126,1.7540,-0.0008,2.0533,2.4412,-0.0003
45628.74516203703,2.4123,1.7521,-0.0008,2.0537,2.4372,0.0000
45628.74517361111,2.4123,1.7500,-0.0008,2.0537,2.4336,-0.0003
45628.74518518518,2.4126,1.7470,-0.0008,2.0537,2.4278,-0.0003
45628.74519675926,2.4126,1.7445,-0.0011,2.0537,2.4241,0.0000
45628.74520833333,2.4126,1.7424,-0.0008,2.0533,2.4199,0.0000
45628.74521990740,2.4123,1.7399,-0.0008,2.0533,2.4162,0.0000
45628.74523148148,2.4120,1.7381,-0.0008,2.0537,2.4131,0.0000
45628.74524305555,2.4123,1.7363,-0.0011,2.0537,2.4092,-0.0003
45628.74525462963,2.4120,1.7357,-0.0008,2.0537,2.4086,-0.0003
45628.74526620370,2.4120,1.7338,-0.0011,2.0537,2.4055,-0.0003
45628.74527777777,2.4120,1.7277,-0.0008,2.0533,2.3942,0.0000
45628.74528935185,2.4123,1.7228,-0.0008,2.0533,2.3857,-0.0003
45628.74530092593,2.4120,1.7204,-0.0008,2.0533,2.3823,-0.0003
45628.74531250000,2.4123,1.7201,-0.0008,2.0533,2.3811,0.0000
45628.74532407407,2.4123,1.7189,-0.0008,2.0533,2.3790,-0.0003
45628.74533564814,2.4120,1.7174,-0.0008,2.0533,2.3756,-0.0003
45628.74534722222,2.4120,1.7155,-0.0008,2.0533,2.3722,-0.0003
45628.74535879630,2.4120,1.7128,-0.0008,2.0533,2.3680,-0.0003
45628.74537037036,2.4120,1.7085,-0.0008,2.0533,2.3591,0.0000
45628.74538194444,2.4120,1.7024,-0.0008,2.0537,2.3487,-0.0003
45628.74539351852,2.4120,1.6972,-0.0008,2.0533,2.3396,0.0000
45628.74540509259,2.4123,1.6929,-0.0008,2.0537,2.3323,0.0000
45628.74541666666,2.4123,1.6887,-0.0008,2.0537,2.3240,0.0000
45628.74542824074,2.4123,1.6844,-0.0008,2.0533,2.3170,-0.0003
45628.74543981481,2.4123,1.6795,-0.0008,2.0533,2.3082,0.0000
45628.74545138889,2.4120,1.6740,-0.0008,2.0527,2.2984,-0.0003
45628.74546296296,2.4120,1.6685,-0.0008,2.0503,2.2877,-0.0003
45628.74547453703,2.4117,1.6627,-0.0008,2.0503,2.2776,-0.0003
45628.74548611111,2.4117,1.6560,-0.0008,2.0503,2.2648,-0.0003
45628.74549768518,2.4120,1.6426,-0.0011,2.0503,2.2401,-0.0003
45628.74550925926,2.4120,1.6359,-0.0008,2.0503,2.2297,-0.0003
45628.74552083333,2.4114,1.6310,-0.0008,2.0503,2.2215,-0.0003
45628.74553240740,2.4117,1.6252,-0.0008,2.0494,2.2102,-0.0003
45628.74554398148,2.4114,1.6185,-0.0008,2.0472,2.1980,-0.0003
45628.74555555555,2.4111,1.6118,-0.0008,2.0472,2.1867,-0.0003
45628.74556712963,2.4111,1.6063,-0.0008,2.0472,2.1769,-0.0003
45628.74557870370,2.4114,1.5992,-0.0008,2.0472,2.1638,-0.0003
45628.74559027777,2.4111,1.5919,-0.0008,2.0463,2.1510,0.0000
45628.74560185185,2.4111,1.5867,-0.0008,2.0439,2.1421,-0.0003
45628.74561342593,2.4111,1.5809,-0.0008,2.0439,2.1309,-0.0003
45628.74562500000,2.4111,1.5733,-0.0008,2.0439,2.1174,0.0000
45628.74563657407,2.4111,1.5657,-0.0008,2.0439,2.1031,0.0000
45628.74564814814,2.4111,1.5532,-0.0008,2.0418,2.0793,-0.0003
45628.74565972222,2.4108,1.5407,-0.0008,2.0408,2.0570,-0.0003
45628.74567129630,2.4108,1.5312,-0.0008,2.0408,2.0408,-0.0003
45628.74568287037,2.4099,1.5230,-0.0011,2.0411,2.0256,-0.0003
45628.74569444444,2.4096,1.5147,-0.0008,2.0387,2.0109,-0.0003
45628.74570601852,2.4099,1.5059,-0.0008,2.0381,1.9944,-0.0003
45628.74571759259,2.4102,1.4964,-0.0011,2.0381,1.9771,-0.0003
45628.74572916667,2.4102,1.4873,-0.0008,2.0372,1.9606,0.0000
45628.74574074073,2.4096,1.4787,-0.0008,2.0347,1.9450,-0.0003
45628.74575231481,2.4102,1.4686,-0.0008,2.0347,1.9264,-0.0003
45628.74576388889,2.4096,1.4589,-0.0008,2.0335,1.9084,-0.0003
45628.74577546296,2.4096,1.4482,-0.0008,2.0286,1.8876,-0.0003
45628.74578703703,2.4099,1.4372,-0.0008,2.0283,1.8678,-0.0003
45628.74579861111,2.4096,1.4268,-0.0008,2.0286,1.8483,0.0000
45628.74581018518,2.4093,1.4158,-0.0008,2.0259,1.8278,-0.0003
45628.74582175926,2.4093,1.4049,-0.0008,2.0225,1.8077,-0.0003
45628.74583333333,2.4090,1.3926,-0.0011,2.0222,1.7848,-0.0003
45628.74584490740,2.4093,1.3807,-0.0008,2.0201,1.7625,-0.0003
45628.74585648148,2.4093,1.3698,-0.0008,2.0195,1.7421,0.0000
45628.74586805555,2.4090,1.3588,-0.0011,2.0189,1.7219,-0.0003
45628.74587962963,2.4090,1.3481,-0.0011,2.0155,1.7018,-0.0003
45628.74589120370,2.4093,1.3368,-0.0011,2.0128,1.6810,-0.0003
45628.74590277777,2.4087,1.3252,-0.0008,2.0100,1.6603,0.0000
45628.74591435185,2.4087,1.3139,-0.0008,2.0094,1.6386,0.0000
45628.74592592593,2.4081,1.3029,-0.0008,2.0070,1.6173,-0.0003
45628.74593750000,2.4084,1.2919,-0.0008,2.0067,1.5956,-0.0003
45628.74594907407,2.4087,1.2797,-0.0008,2.0033,1.5724,-0.0003
45628.74596064814,2.4087,1.2675,-0.0011,2.0009,1.5501,-0.0003
45628.74597222222,2.4081,1.2556,-0.0011,2.0009,1.5269,-0.0003
45628.74598379630,2.4078,1.2422,-0.0011,1.9987,1.5016,-0.0003
45628.74599537037,2.4072,1.2303,-0.0011,1.9957,1.4793,-0.0003
45628.74600694444,2.4072,1.2181,-0.0008,1.9948,1.4561,-0.0003
45628.74601851852,2.4072,1.2062,-0.0008,1.9948,1.4332,-0.0003
45628.74603009259,2.4072,1.1934,-0.0008,1.9941,1.4085,-0.0003
45628.74604166667,2.4062,1.1802,-0.0011,1.9896,1.3838,-0.0003
45628.74605324073,2.4059,1.1677,-0.0008,1.9880,1.3594,0.0000
45628.74606481481,2.4062,1.1546,-0.0008,1.9832,1.3350,-0.0003
45628.74607638889,2.4059,1.1418,-0.0011,1.9822,1.3109,0.0000
45628.74608796296,2.4059,1.1290,-0.0008,1.9825,1.2874,-0.0003
45628.74609953703,2.4053,1.1159,-0.0008,1.9819,1.2623,-0.0003
45628.74611111111,2.4053,1.1027,-0.0008,1.9771,1.2370,-0.0003
45628.74612268518,2.4047,1.0896,-0.0008,1.9743,1.2120,-0.0003
45628.74613425926,2.4047,1.0765,-0.0008,1.9710,1.1870,-0.0003
45628.74614583333,2.4050,1.0634,-0.0011,1.9703,1.1613,0.0000
45628.74615740740,2.4047,1.0502,-0.0008,1.9700,1.1360,-0.0003
45628.74616898148,2.4047,1.0371,-0.0008,1.9694,1.1107,-0.0003
45628.74618055555,2.4041,1.0240,-0.0008,1.9667,1.0850,-0.0003
45628.74619212963,2.4038,1.0106,-0.0008,1.9642,1.0591,-0.0003
45628.74620370370,2.4038,0.9975,-0.0011,1.9636,1.0341,-0.0003
45628.74621527777,2.4035,0.9840,-0.0011,1.9590,1.0078,-0.0003
45628.74622685185,2.4035,0.9706,-0.0008,1.9581,0.9813,-0.0003
45628.74623842592,2.4035,0.9569,-0.0011,1.9575,0.9541,-0.0003
45628.74625000000,2.4029,0.9437,-0.0011,1.9551,0.9270,0.0000
45628.74626157407,2.4026,0.9306,-0.0011,1.9554,0.9007,-0.0003
45628.74627314814,2.4029,0.9172,-0.0008,1.9520,0.8736,-0.0003
45628.74628472222,2.4029,0.9044,-0.0008,1.9465,0.8470,-0.0003
45628.74629629630,2.4026,0.8913,-0.0008,1.9459,0.8208,-0.0003
45628.74630787037,2.4020,0.8784,-0.0011,1.9450,0.7945,-0.0003
45628.74631944444,2.4023,0.8653,-0.0011,1.9398,0.7683,-0.0003
45628.74633101851,2.4017,0.8528,-0.0011,1.9371,0.7423,-0.0003
45628.74634259259,2.4014,0.8397,-0.0008,1.9352,0.7164,-0.0003
45628.74635416667,2.4014,0.8269,-0.0011,1.9340,0.6901,-0.0003
45628.74636574074,2.4011,0.8143,-0.0008,1.9322,0.6645,-0.0003
45628.74637731481,2.4004,0.8018,-0.0011,1.9291,0.6392,-0.0003
45628.74638888889,2.4004,0.7893,-0.0008,1.9282,0.6135,-0.0003
45628.74640046296,2.3998,0.7771,-0.0008,1.9282,0.5879,-0.0003
45628.74641203704,2.3992,0.7649,-0.0011,1.9282,0.5629,-0.0003
45628.74642361111,2.3989,0.7530,-0.0008,1.9243,0.5388,-0.0003
45628.74643518518,2.3989,0.7411,-0.0011,1.9221,0.5147,-0.0003
45628.74644675926,2.3986,0.7295,-0.0011,1.9221,0.4906,-0.0003
45628.74645833333,2.3977,0.7185,-0.0011,1.9182,0.4674,-0.0003
45628.74646990740,2.3974,0.7072,-0.0008,1.9163,0.4445,-0.0003
45628.74648148148,2.3971,0.6966,-0.0011,1.9160,0.4222,-0.0003
45628.74649305555,2.3971,0.6859,-0.0008,1.9157,0.3999,-0.0003
45628.74650462963,2.3965,0.6755,-0.0008,1.9130,0.3789,-0.0003
45628.74651620370,2.3962,0.6654,-0.0008,1.9111,0.3578,-0.0003
45628.74652777777,2.3962,0.6554,-0.0008,1.9099,0.3377,-0.0003
45628.74653935185,2.3956,0.6462,-0.0008,1.9081,0.3181,-0.0003
45628.74655092592,2.3949,0.6370,-0.0008,1.9072,0.2992,-0.0003
45628.74656250000,2.3949,0.6282,-0.0011,1.9050,0.2812,-0.0003
45628.74657407407,2.3946,0.6203,-0.0008,1.9023,0.2650,-0.0003
45628.74658564814,2.3940,0.6135,-0.0011,1.9011,0.2510,-0.0003
45628.74659722222,2.3928,0.6077,-0.0011,1.9014,0.2403,-0.0003
45628.74660879630,2.3925,0.6041,-0.0008,1.9011,0.2327,-0.0003
45628.74662037037,2.3922,0.6010,-0.0008,1.9008,0.2272,-0.0003
45628.74663194444,2.3922,0.5989,-0.0008,1.8980,0.2226,-0.0003
45628.74664351851,2.3916,0.5974,-0.0011,1.8980,0.2187,-0.0003
45628.74665509259,2.3910,0.5955,-0.0008,1.8980,0.2156,-0.0003
45628.74666666667,2.3901,0.5940,-0.0008,1.8980,0.2129,-0.0003
45628.74667824074,2.3895,0.5928,-0.0011,1.8977,0.2104,-0.0003
45628.74668981481,2.3885,0.5919,-0.0008,1.8950,0.2083,-0.0003
45628.74670138889,2.3882,0.5910,-0.0008,1.8950,0.2055,-0.0003
45628.74671296296,2.3873,0.5897,-0.0008,1.8953,0.2037,-0.0003
45628.74672453704,2.3867,0.5885,-0.0008,1.8950,0.2016,-0.0003
45628.74673611110,2.3858,0.5876,-0.0008,1.8947,0.1994,-0.0003
45628.74674768518,2.3858,0.5867,-0.0008,1.8919,0.1979,-0.0003
45628.74675925926,2.3849,0.5861,-0.0008,1.8919,0.1961,-0.0003
45628.74677083333,2.3840,0.5852,-0.0008,1.8919,0.1945,-0.0003
45628.74678240740,2.3834,0.5846,-0.0011,1.8919,0.1927,-0.0003
45628.74679398148,2.3834,0.5836,-0.0011,1.8919,0.1912,-0.0003
45628.74680555555,2.3824,0.5830,-0.0011,1.8919,0.1897,-0.0003
45628.74681712963,2.3818,0.5821,-0.0011,1.8901,0.1881,-0.0003
45628.74682870370,2.3815,0.5815,-0.0011,1.8892,0.1863,-0.0003
45628.74684027777,2.3809,0.5806,-0.0008,1.8892,0.1848,-0.0003
45628.74685185185,2.3800,0.5800,-0.0008,1.8892,0.1836,-0.0003
45628.74686342592,2.3791,0.5794,-0.0011,1.8892,0.1823,-0.0003
45628.74687500000,2.3785,0.5788,-0.0008,1.8892,0.1805,-0.0003
45628.74688657407,2.3779,0.5785,-0.0011,1.8892,0.1793,-0.0003
45628.74689814814,2.3772,0.5775,-0.0011,1.8892,0.1781,-0.0003
45628.74690972222,2.3769,0.5769,-0.0008,1.8892,0.1765,-0.0003
45628.74692129630,2.3757,0.5763,-0.0008,1.8892,0.1753,-0.0003
45628.74693287037,2.3754,0.5760,-0.0011,1.8889,0.1741,-0.0003
45628.74694444444,2.3733,0.5751,-0.0008,1.8858,0.1729,-0.0003
45628.74695601851,2.3730,0.5745,-0.0011,1.8858,0.1717,-0.0003
45628.74696759259,2.3724,0.5739,-0.0011,1.8858,0.1707,-0.0003
45628.74697916667,2.3715,0.5736,-0.0008,1.8858,0.1695,-0.0003
45628.74699074074,2.3711,0.5730,-0.0011,1.8858,0.1686,-0.0003
45628.74700231481,2.3708,0.5723,-0.0008,1.8858,0.1674,-0.0003
45628.74701388889,2.3702,0.5720,-0.0008,1.8858,0.1662,-0.0003
45628.74702546296,2.3693,0.5717,-0.0008,1.8858,0.1653,-0.0003
45628.74703703704,2.3684,0.5708,-0.0008,1.8855,0.1643,-0.0003
45628.74704861111,2.3672,0.5705,-0.0011,1.8831,0.1634,-0.0003
45628.74706018518,2.3669,0.5702,-0.0011,1.8831,0.1625,-0.0003
45628.74707175926,2.3660,0.5696,-0.0011,1.8831,0.1613,-0.0003
45628.74708333333,2.3653,0.5693,-0.0008,1.8831,0.1604,-0.0003
45628.74709490740,2.3647,0.5684,-0.0011,1.8831,0.1595,-0.0003
45628.74710648148,2.3641,0.5681,-0.0008,1.8831,0.1585,-0.0003
45628.74711805555,2.3635,0.5675,-0.0008,1.8831,0.1576,-0.0003
45628.74712962963,2.3632,0.5672,-0.0008,1.8831,0.1567,-0.0003
45628.74714120370,2.3623,0.5666,-0.0008,1.8831,0.1558,-0.0003
45628.74715277777,2.3617,0.5666,-0.0011,1.8812,0.1546,-0.0003
45628.74716435185,2.3605,0.5659,-0.0008,1.8797,0.1540,-0.0003
45628.74717592592,2.3599,0.5656,-0.0011,1.8797,0.1530,-0.0003
